id,tarih,ürün,ürün besin değeri,ürün kategorisi,ürün üretim yeri,market,şehir
5170,2021-02-01,Makarna,390,tahıl ve ürünleri,Yurt dışı,B,C
5171,2021-02-01,Mısır,351,tahıl ve ürünleri,Yurt dışı,B,C
5172,2021-02-01,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,B,C
5173,2021-02-01,Nişasta,353,tahıl ve ürünleri,Yurt dışı,B,C
5174,2021-02-01,Pilav,368,tahıl ve ürünleri,Yurt dışı,B,C
5175,2021-02-01,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,B,C
5176,2021-02-01,Şehriye,390,tahıl ve ürünleri,Yurt dışı,B,C
5177,2021-02-01,Tarhana,329,tahıl ve ürünleri,Yurt dışı,B,C
5178,2021-02-01,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,B,C
5179,2021-02-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,B,C
5180,2021-02-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,B,C
5181,2021-02-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,B,C
5182,2021-02-01,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,B,C
5183,2021-02-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,B,C
5184,2021-02-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,B,C
5185,2021-02-01,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,B,C
5186,2021-02-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,B,C
5187,2021-02-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,B,C
5188,2021-02-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,B,C
5189,2021-02-01,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,B,C
5190,2021-02-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,B,C
5191,2021-02-01,Armut,57,meyve,Yurt dışı,B,C
5192,2021-02-01,Çilek,39,meyve,Yurt dışı,B,C
5193,2021-02-01,Elma,52,meyve,Yurt dışı,B,C
5194,2021-02-01,Erik türleri,60,meyve,Yurt dışı,B,C
5195,2021-02-01,İncir,80,meyve,Yurt dışı,B,C
5196,2021-02-01,Karadut,93,meyve,Yurt dışı,B,C
5197,2021-02-01,Karpuz,24,meyve,Yurt dışı,B,C
5198,2021-02-01,Kavun,28,meyve,Yurt dışı,B,C
5199,2021-02-01,Kayısı,54,meyve,Yurt dışı,B,C
5200,2021-02-01,Kiraz,79,meyve,Yurt dışı,B,C
5201,2021-02-01,Limon,17,meyve,Yurt dışı,B,C
5202,2021-02-01,Mandalina,36,meyve,Yurt dışı,B,C
5203,2021-02-01,Muz,90,meyve,Yurt dışı,B,C
5204,2021-02-01,Nar,77,meyve,Yurt dışı,B,C
5205,2021-02-01,Portakal,41,meyve,Yurt dışı,B,C
5206,2021-02-01,Şeftali,49,meyve,Yurt dışı,B,C
5207,2021-02-01,Üzüm,74,meyve,Yurt dışı,B,C
5208,2021-02-01,Vişne,57,meyve,Yurt dışı,B,C
5209,2021-02-01,fındık,110,kuruyemiş,Yurt dışı,B,C
5210,2021-02-01,fıstık,115,kuruyemiş,Yurt dışı,B,C
5211,2021-02-01,kaju,100,kuruyemiş,Yurt dışı,B,C
5212,2021-02-01,badem,110,kuruyemiş,Yurt dışı,B,C
5213,2021-02-01,ceviz,120,kuruyemiş,Yurt dışı,B,C
5214,2021-02-01,kıyma,120,et,Yurt içi,M,D
5215,2021-02-01,tavuk,103,et,Yurt içi,M,D
5216,2021-02-01,hindi,160,et,Yurt içi,M,D
5217,2021-02-01,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,M,D
5218,2021-02-01,Bakla-taze,72,sebze ve bakliyat,Yurt içi,M,D
5219,2021-02-01,Bamya,42,sebze ve bakliyat,Yurt içi,M,D
5220,2021-02-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,M,D
5221,2021-02-01,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,M,D
5222,2021-02-01,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,M,D
5223,2021-02-01,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,M,D
5224,2021-02-01,Domates,25,sebze ve bakliyat,Yurt içi,M,D
5225,2021-02-01,Enginar,63,sebze ve bakliyat,Yurt içi,M,D
5226,2021-02-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,M,D
5227,2021-02-01,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,M,D
5228,2021-02-01,Havuç,42,sebze ve bakliyat,Yurt içi,M,D
5229,2021-02-01,Salatalık,8,sebze ve bakliyat,Yurt içi,M,D
5230,2021-02-01,Ispanak,25,sebze ve bakliyat,Yurt içi,M,D
5231,2021-02-01,Kabak,19,sebze ve bakliyat,Yurt içi,M,D
5232,2021-02-01,Karnabahar,25,sebze ve bakliyat,Yurt içi,M,D
5233,2021-02-01,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,M,D
5234,2021-02-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,M,D
5235,2021-02-01,Lahana,24,sebze ve bakliyat,Yurt içi,M,D
5236,2021-02-01,Mantar,16,sebze ve bakliyat,Yurt içi,M,D
5237,2021-02-01,Marul,15,sebze ve bakliyat,Yurt içi,M,D
5238,2021-02-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,M,D
5239,2021-02-01,Nohut,376,sebze ve bakliyat,Yurt içi,M,D
5240,2021-02-01,Pancar,42,sebze ve bakliyat,Yurt içi,M,D
5241,2021-02-01,Patates,83,sebze ve bakliyat,Yurt içi,M,D
5242,2021-02-01,Patlıcan,24,sebze ve bakliyat,Yurt içi,M,D
5243,2021-02-01,Pazı,27,sebze ve bakliyat,Yurt içi,M,D
5244,2021-02-01,Pırasa,52,sebze ve bakliyat,Yurt içi,M,D
5245,2021-02-01,Semizotu,32,sebze ve bakliyat,Yurt içi,M,D
5246,2021-02-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,M,D
5247,2021-02-01,Bulgur,350,tahıl ve ürünleri,Yurt içi,M,D
5248,2021-02-01,Erişte,390,tahıl ve ürünleri,Yurt içi,M,D
5249,2021-02-01,Makarna,390,tahıl ve ürünleri,Yurt içi,M,D
5250,2021-02-01,Mısır,351,tahıl ve ürünleri,Yurt içi,M,D
5251,2021-02-01,Mısır unu,353,tahıl ve ürünleri,Yurt içi,M,D
5252,2021-02-01,Nişasta,353,tahıl ve ürünleri,Yurt içi,M,D
5253,2021-02-01,Pilav,368,tahıl ve ürünleri,Yurt içi,M,D
5254,2021-02-01,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,M,D
5255,2021-02-01,Şehriye,390,tahıl ve ürünleri,Yurt içi,M,D
5256,2021-02-01,Tarhana,329,tahıl ve ürünleri,Yurt içi,M,D
5257,2021-02-01,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,M,D
5258,2021-02-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,M,D
5259,2021-02-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,M,D
5260,2021-02-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,M,D
5261,2021-02-01,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,M,D
5262,2021-02-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,M,D
5263,2021-02-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,M,D
5264,2021-02-01,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,M,D
5265,2021-02-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,M,D
5266,2021-02-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,M,D
5267,2021-02-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,M,D
5268,2021-02-01,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,M,D
5269,2021-02-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,M,D
5270,2021-02-01,Armut,57,meyve,Yurt içi,M,D
5271,2021-02-01,Çilek,39,meyve,Yurt içi,M,D
5272,2021-02-01,Elma,52,meyve,Yurt içi,M,D
5273,2021-02-01,Erik türleri,60,meyve,Yurt içi,M,D
5274,2021-02-01,İncir,80,meyve,Yurt içi,M,D
5275,2021-02-01,Karadut,93,meyve,Yurt içi,M,D
5276,2021-02-01,Karpuz,24,meyve,Yurt içi,M,D
5277,2021-02-01,Kavun,28,meyve,Yurt içi,M,D
5278,2021-02-01,Kayısı,54,meyve,Yurt içi,M,D
5279,2021-02-01,Kiraz,79,meyve,Yurt içi,M,D
5280,2021-02-01,Limon,17,meyve,Yurt içi,M,D
5281,2021-02-01,Mandalina,36,meyve,Yurt içi,M,D
5282,2021-02-01,Muz,90,meyve,Yurt içi,M,D
5283,2021-02-01,Nar,77,meyve,Yurt içi,M,D
5284,2021-02-01,Portakal,41,meyve,Yurt içi,M,D
5285,2021-02-01,Şeftali,49,meyve,Yurt içi,M,D
5286,2021-02-01,Üzüm,74,meyve,Yurt içi,M,D
5287,2021-02-01,Vişne,57,meyve,Yurt içi,M,D
5288,2021-02-01,fındık,110,kuruyemiş,Yurt içi,M,D
5289,2021-02-01,fıstık,115,kuruyemiş,Yurt içi,M,D
5290,2021-02-01,kaju,100,kuruyemiş,Yurt içi,M,D
5291,2021-02-01,badem,110,kuruyemiş,Yurt içi,M,D
5292,2021-02-01,ceviz,120,kuruyemiş,Yurt içi,M,D
5293,2021-02-01,kıyma,120,et,Yurt dışı,M,D
5294,2021-02-01,tavuk,103,et,Yurt dışı,M,D
5295,2021-02-01,hindi,160,et,Yurt dışı,M,D
5296,2021-02-01,Bakla-kuru,354,sebze ve bakliyat,Yurt dışı,M,D
5297,2021-02-01,Bakla-taze,72,sebze ve bakliyat,Yurt dışı,M,D
5298,2021-02-01,Bamya,42,sebze ve bakliyat,Yurt dışı,M,D
5299,2021-02-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt dışı,M,D
5300,2021-02-01,Bezelye-taze,47,sebze ve bakliyat,Yurt dışı,M,D
5301,2021-02-01,Biber-yeşil,25,sebze ve bakliyat,Yurt dışı,M,D
5302,2021-02-01,Brüksel laha.,47,sebze ve bakliyat,Yurt dışı,M,D
5303,2021-02-01,Domates,25,sebze ve bakliyat,Yurt dışı,M,D
5304,2021-02-01,Enginar,63,sebze ve bakliyat,Yurt dışı,M,D
5305,2021-02-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt dışı,M,D
5306,2021-02-01,Fasulye-taze,35,sebze ve bakliyat,Yurt dışı,M,D
5307,2021-02-01,Havuç,42,sebze ve bakliyat,Yurt dışı,M,D
5308,2021-02-01,Salatalık,8,sebze ve bakliyat,Yurt dışı,M,D
5309,2021-02-01,Ispanak,25,sebze ve bakliyat,Yurt dışı,M,D
5310,2021-02-01,Kabak,19,sebze ve bakliyat,Yurt dışı,M,D
5311,2021-02-01,Karnabahar,25,sebze ve bakliyat,Yurt dışı,M,D
5312,2021-02-01,Kereviz-baş,38,sebze ve bakliyat,Yurt dışı,M,D
5313,2021-02-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt dışı,M,D
5314,2021-02-01,Lahana,24,sebze ve bakliyat,Yurt dışı,M,D
5315,2021-02-01,Mantar,16,sebze ve bakliyat,Yurt dışı,M,D
5316,2021-02-01,Marul,15,sebze ve bakliyat,Yurt dışı,M,D
5317,2021-02-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt dışı,M,D
5318,2021-02-01,Nohut,376,sebze ve bakliyat,Yurt dışı,M,D
5319,2021-02-01,Pancar,42,sebze ve bakliyat,Yurt dışı,M,D
5320,2021-02-01,Patates,83,sebze ve bakliyat,Yurt dışı,M,D
5321,2021-02-01,Patlıcan,24,sebze ve bakliyat,Yurt dışı,M,D
5322,2021-02-01,Pazı,27,sebze ve bakliyat,Yurt dışı,M,D
5323,2021-02-01,Pırasa,52,sebze ve bakliyat,Yurt dışı,M,D
5324,2021-02-01,Semizotu,32,sebze ve bakliyat,Yurt dışı,M,D
5325,2021-02-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt dışı,M,D
5326,2021-02-01,Bulgur,350,tahıl ve ürünleri,Yurt dışı,M,D
5327,2021-02-01,Erişte,390,tahıl ve ürünleri,Yurt dışı,M,D
5328,2021-02-01,Makarna,390,tahıl ve ürünleri,Yurt dışı,M,D
5329,2021-02-01,Mısır,351,tahıl ve ürünleri,Yurt dışı,M,D
5330,2021-02-01,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,M,D
5331,2021-02-01,Nişasta,353,tahıl ve ürünleri,Yurt dışı,M,D
5332,2021-02-01,Pilav,368,tahıl ve ürünleri,Yurt dışı,M,D
5333,2021-02-01,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,M,D
5334,2021-02-01,Şehriye,390,tahıl ve ürünleri,Yurt dışı,M,D
5335,2021-02-01,Tarhana,329,tahıl ve ürünleri,Yurt dışı,M,D
5336,2021-02-01,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,M,D
5337,2021-02-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,M,D
5338,2021-02-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,M,D
5339,2021-02-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,M,D
5340,2021-02-01,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,M,D
5341,2021-02-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,M,D
5342,2021-02-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,M,D
5343,2021-02-01,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,M,D
5344,2021-02-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,M,D
5345,2021-02-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,M,D
5346,2021-02-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,M,D
5347,2021-02-01,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,M,D
5348,2021-02-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,M,D
5349,2021-02-01,Armut,57,meyve,Yurt dışı,M,D
5350,2021-02-01,Çilek,39,meyve,Yurt dışı,M,D
5351,2021-02-01,Elma,52,meyve,Yurt dışı,M,D
5352,2021-02-01,Erik türleri,60,meyve,Yurt dışı,M,D
5353,2021-02-01,İncir,80,meyve,Yurt dışı,M,D
5354,2021-02-01,Karadut,93,meyve,Yurt dışı,M,D
5355,2021-02-01,Karpuz,24,meyve,Yurt dışı,M,D
5356,2021-02-01,Kavun,28,meyve,Yurt dışı,M,D
5357,2021-02-01,Kayısı,54,meyve,Yurt dışı,M,D
5358,2021-02-01,Kiraz,79,meyve,Yurt dışı,M,D
5359,2021-02-01,Limon,17,meyve,Yurt dışı,M,D
5360,2021-02-01,Mandalina,36,meyve,Yurt dışı,M,D
5361,2021-02-01,Muz,90,meyve,Yurt dışı,M,D
5362,2021-02-01,Nar,77,meyve,Yurt dışı,M,D
5363,2021-02-01,Portakal,41,meyve,Yurt dışı,M,D
5364,2021-02-01,Şeftali,49,meyve,Yurt dışı,M,D
5365,2021-02-01,Üzüm,74,meyve,Yurt dışı,M,D
5366,2021-02-01,Vişne,57,meyve,Yurt dışı,M,D
5367,2021-02-01,fındık,110,kuruyemiş,Yurt dışı,M,D
5368,2021-02-01,fıstık,115,kuruyemiş,Yurt dışı,M,D
5369,2021-02-01,kaju,100,kuruyemiş,Yurt dışı,M,D
5370,2021-02-01,badem,110,kuruyemiş,Yurt dışı,M,D
5371,2021-02-01,ceviz,120,kuruyemiş,Yurt dışı,M,D
5372,2021-02-01,kıyma,120,et,Yurt içi,C,D
5373,2021-02-01,tavuk,103,et,Yurt içi,C,D
5374,2021-02-01,hindi,160,et,Yurt içi,C,D
5375,2021-02-01,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,C,D
5376,2021-02-01,Bakla-taze,72,sebze ve bakliyat,Yurt içi,C,D
5377,2021-02-01,Bamya,42,sebze ve bakliyat,Yurt içi,C,D
5378,2021-02-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,C,D
5379,2021-02-01,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,C,D
5380,2021-02-01,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,C,D
5381,2021-02-01,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,C,D
5382,2021-02-01,Domates,25,sebze ve bakliyat,Yurt içi,C,D
5383,2021-02-01,Enginar,63,sebze ve bakliyat,Yurt içi,C,D
5384,2021-02-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,C,D
5385,2021-02-01,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,C,D
5386,2021-02-01,Havuç,42,sebze ve bakliyat,Yurt içi,C,D
5387,2021-02-01,Salatalık,8,sebze ve bakliyat,Yurt içi,C,D
5388,2021-02-01,Ispanak,25,sebze ve bakliyat,Yurt içi,C,D
5389,2021-02-01,Kabak,19,sebze ve bakliyat,Yurt içi,C,D
5390,2021-02-01,Karnabahar,25,sebze ve bakliyat,Yurt içi,C,D
5391,2021-02-01,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,C,D
5392,2021-02-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,C,D
5393,2021-02-01,Lahana,24,sebze ve bakliyat,Yurt içi,C,D
5394,2021-02-01,Mantar,16,sebze ve bakliyat,Yurt içi,C,D
5395,2021-02-01,Marul,15,sebze ve bakliyat,Yurt içi,C,D
5396,2021-02-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,C,D
5397,2021-02-01,Nohut,376,sebze ve bakliyat,Yurt içi,C,D
5398,2021-02-01,Pancar,42,sebze ve bakliyat,Yurt içi,C,D
5399,2021-02-01,Patates,83,sebze ve bakliyat,Yurt içi,C,D
5400,2021-02-01,Patlıcan,24,sebze ve bakliyat,Yurt içi,C,D
5401,2021-02-01,Pazı,27,sebze ve bakliyat,Yurt içi,C,D
5402,2021-02-01,Pırasa,52,sebze ve bakliyat,Yurt içi,C,D
5403,2021-02-01,Semizotu,32,sebze ve bakliyat,Yurt içi,C,D
5404,2021-02-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,C,D
5405,2021-02-01,Bulgur,350,tahıl ve ürünleri,Yurt içi,C,D
5406,2021-02-01,Erişte,390,tahıl ve ürünleri,Yurt içi,C,D
5407,2021-02-01,Makarna,390,tahıl ve ürünleri,Yurt içi,C,D
5408,2021-02-01,Mısır,351,tahıl ve ürünleri,Yurt içi,C,D
5409,2021-02-01,Mısır unu,353,tahıl ve ürünleri,Yurt içi,C,D
5410,2021-02-01,Nişasta,353,tahıl ve ürünleri,Yurt içi,C,D
5411,2021-02-01,Pilav,368,tahıl ve ürünleri,Yurt içi,C,D
5412,2021-02-01,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,C,D
5413,2021-02-01,Şehriye,390,tahıl ve ürünleri,Yurt içi,C,D
5414,2021-02-01,Tarhana,329,tahıl ve ürünleri,Yurt içi,C,D
5415,2021-02-01,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,C,D
5416,2021-02-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,C,D
5417,2021-02-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,C,D
5418,2021-02-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,C,D
5419,2021-02-01,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,C,D
5420,2021-02-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,C,D
5421,2021-02-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,C,D
5422,2021-02-01,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,C,D
5423,2021-02-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,C,D
5424,2021-02-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,C,D
5425,2021-02-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,C,D
5426,2021-02-01,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,C,D
5427,2021-02-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,C,D
5428,2021-02-01,Armut,57,meyve,Yurt içi,C,D
5429,2021-02-01,Çilek,39,meyve,Yurt içi,C,D
5430,2021-02-01,Elma,52,meyve,Yurt içi,C,D
5431,2021-02-01,Erik türleri,60,meyve,Yurt içi,C,D
5432,2021-02-01,İncir,80,meyve,Yurt içi,C,D
5433,2021-02-01,Karadut,93,meyve,Yurt içi,C,D
5434,2021-02-01,Karpuz,24,meyve,Yurt içi,C,D
5435,2021-02-01,Kavun,28,meyve,Yurt içi,C,D
5436,2021-02-01,Kayısı,54,meyve,Yurt içi,C,D
5437,2021-02-01,Kiraz,79,meyve,Yurt içi,C,D
5438,2021-02-01,Limon,17,meyve,Yurt içi,C,D
5439,2021-02-01,Mandalina,36,meyve,Yurt içi,C,D
5440,2021-02-01,Muz,90,meyve,Yurt içi,C,D
5441,2021-02-01,Nar,77,meyve,Yurt içi,C,D
5442,2021-02-01,Portakal,41,meyve,Yurt içi,C,D
5443,2021-02-01,Şeftali,49,meyve,Yurt içi,C,D
5444,2021-02-01,Üzüm,74,meyve,Yurt içi,C,D
5445,2021-02-01,Vişne,57,meyve,Yurt içi,C,D
5446,2021-02-01,fındık,110,kuruyemiş,Yurt içi,C,D
5447,2021-02-01,fıstık,115,kuruyemiş,Yurt içi,C,D
5448,2021-02-01,kaju,100,kuruyemiş,Yurt içi,C,D
5449,2021-02-01,badem,110,kuruyemiş,Yurt içi,C,D
5450,2021-02-01,ceviz,120,kuruyemiş,Yurt içi,C,D
5451,2021-02-01,kıyma,120,et,Yurt dışı,C,D
5452,2021-02-01,tavuk,103,et,Yurt dışı,C,D
5453,2021-02-01,hindi,160,et,Yurt dışı,C,D
5454,2021-02-01,Bakla-kuru,354,sebze ve bakliyat,Yurt dışı,C,D
5455,2021-02-01,Bakla-taze,72,sebze ve bakliyat,Yurt dışı,C,D
5456,2021-02-01,Bamya,42,sebze ve bakliyat,Yurt dışı,C,D
5457,2021-02-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt dışı,C,D
5458,2021-02-01,Bezelye-taze,47,sebze ve bakliyat,Yurt dışı,C,D
5459,2021-02-01,Biber-yeşil,25,sebze ve bakliyat,Yurt dışı,C,D
5460,2021-02-01,Brüksel laha.,47,sebze ve bakliyat,Yurt dışı,C,D
5461,2021-02-01,Domates,25,sebze ve bakliyat,Yurt dışı,C,D
5462,2021-02-01,Enginar,63,sebze ve bakliyat,Yurt dışı,C,D
5463,2021-02-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt dışı,C,D
5464,2021-02-01,Fasulye-taze,35,sebze ve bakliyat,Yurt dışı,C,D
5465,2021-02-01,Havuç,42,sebze ve bakliyat,Yurt dışı,C,D
5466,2021-02-01,Salatalık,8,sebze ve bakliyat,Yurt dışı,C,D
5467,2021-02-01,Ispanak,25,sebze ve bakliyat,Yurt dışı,C,D
5468,2021-02-01,Kabak,19,sebze ve bakliyat,Yurt dışı,C,D
5469,2021-02-01,Karnabahar,25,sebze ve bakliyat,Yurt dışı,C,D
5470,2021-02-01,Kereviz-baş,38,sebze ve bakliyat,Yurt dışı,C,D
5471,2021-02-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt dışı,C,D
5472,2021-02-01,Lahana,24,sebze ve bakliyat,Yurt dışı,C,D
5473,2021-02-01,Mantar,16,sebze ve bakliyat,Yurt dışı,C,D
5474,2021-02-01,Marul,15,sebze ve bakliyat,Yurt dışı,C,D
5475,2021-02-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt dışı,C,D
5476,2021-02-01,Nohut,376,sebze ve bakliyat,Yurt dışı,C,D
5477,2021-02-01,Pancar,42,sebze ve bakliyat,Yurt dışı,C,D
5478,2021-02-01,Patates,83,sebze ve bakliyat,Yurt dışı,C,D
5479,2021-02-01,Patlıcan,24,sebze ve bakliyat,Yurt dışı,C,D
5480,2021-02-01,Pazı,27,sebze ve bakliyat,Yurt dışı,C,D
5481,2021-02-01,Pırasa,52,sebze ve bakliyat,Yurt dışı,C,D
5482,2021-02-01,Semizotu,32,sebze ve bakliyat,Yurt dışı,C,D
5483,2021-02-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt dışı,C,D
5484,2021-02-01,Bulgur,350,tahıl ve ürünleri,Yurt dışı,C,D
5485,2021-02-01,Erişte,390,tahıl ve ürünleri,Yurt dışı,C,D
5486,2021-02-01,Makarna,390,tahıl ve ürünleri,Yurt dışı,C,D
5487,2021-02-01,Mısır,351,tahıl ve ürünleri,Yurt dışı,C,D
5488,2021-02-01,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,C,D
5489,2021-02-01,Nişasta,353,tahıl ve ürünleri,Yurt dışı,C,D
5490,2021-02-01,Pilav,368,tahıl ve ürünleri,Yurt dışı,C,D
5491,2021-02-01,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,C,D
5492,2021-02-01,Şehriye,390,tahıl ve ürünleri,Yurt dışı,C,D
5493,2021-02-01,Tarhana,329,tahıl ve ürünleri,Yurt dışı,C,D
5494,2021-02-01,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,C,D
5495,2021-02-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,C,D
5496,2021-02-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,C,D
5497,2021-02-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,C,D
5498,2021-02-01,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,C,D
5499,2021-02-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,C,D
5500,2021-02-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,C,D
5501,2021-02-01,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,C,D
5502,2021-02-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,C,D
5503,2021-02-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,C,D
5504,2021-02-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,C,D
5505,2021-02-01,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,C,D
5506,2021-02-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,C,D
5507,2021-02-01,Armut,57,meyve,Yurt dışı,C,D
5508,2021-02-01,Çilek,39,meyve,Yurt dışı,C,D
5509,2021-02-01,Elma,52,meyve,Yurt dışı,C,D
5510,2021-02-01,Erik türleri,60,meyve,Yurt dışı,C,D
5511,2021-02-01,İncir,80,meyve,Yurt dışı,C,D
5512,2021-02-01,Karadut,93,meyve,Yurt dışı,C,D
5513,2021-02-01,Karpuz,24,meyve,Yurt dışı,C,D
5514,2021-02-01,Kavun,28,meyve,Yurt dışı,C,D
5515,2021-02-01,Kayısı,54,meyve,Yurt dışı,C,D
5516,2021-02-01,Kiraz,79,meyve,Yurt dışı,C,D
5517,2021-02-01,Limon,17,meyve,Yurt dışı,C,D
5518,2021-02-01,Mandalina,36,meyve,Yurt dışı,C,D
5519,2021-02-01,Muz,90,meyve,Yurt dışı,C,D
5520,2021-02-01,Nar,77,meyve,Yurt dışı,C,D
5521,2021-02-01,Portakal,41,meyve,Yurt dışı,C,D
5522,2021-02-01,Şeftali,49,meyve,Yurt dışı,C,D
5523,2021-02-01,Üzüm,74,meyve,Yurt dışı,C,D
